PId,MobilityAid,ImageSet,ImageID,ImageType,Selection
8,Walking cane,8,145241,NoCurbRamp,Yes
8,Walking cane,8,141806,NoCurbRamp,Yes
8,Manual wheelchair,0,46864,Obstacle,No
8,Manual wheelchair,0,264820,Obstacle,Yes
8,Manual wheelchair,0,997,Obstacle,No
8,Manual wheelchair,0,191782,Obstacle,Yes
8,Manual wheelchair,0,12344,Obstacle,No
8,Manual wheelchair,0,15148,Obstacle,Yes
8,Manual wheelchair,1,229205,Obstacle,No
8,Manual wheelchair,1,7558,Obstacle,No
8,Manual wheelchair,1,3850,Obstacle,Yes
8,Manual wheelchair,1,191179,Obstacle,No
8,Manual wheelchair,1,4765,Obstacle,Unsure
8,Manual wheelchair,1,12830,Obstacle,No
8,Manual wheelchair,2,208754,Obstacle,No
8,Manual wheelchair,2,139731,Obstacle,No
8,Manual wheelchair,2,36038,Obstacle,No
8,Manual wheelchair,2,3430,Obstacle,No
8,Manual wheelchair,2,100492,Obstacle,Yes
8,Manual wheelchair,2,197213,Obstacle,No
8,Manual wheelchair,3,562,SurfaceProblem,Yes
8,Manual wheelchair,3,5941,SurfaceProblem,No
8,Manual wheelchair,3,11350,SurfaceProblem,Yes
8,Manual wheelchair,3,2022,SurfaceProblem,No
8,Manual wheelchair,3,11707,SurfaceProblem,Yes
8,Manual wheelchair,3,209069,SurfaceProblem,Yes
8,Manual wheelchair,4,2080,SurfaceProblem,Yes
8,Manual wheelchair,4,262,SurfaceProblem,No
8,Manual wheelchair,4,3128,SurfaceProblem,No
8,Manual wheelchair,4,26619,SurfaceProblem,Unsure
8,Manual wheelchair,4,39245,SurfaceProblem,Yes
8,Manual wheelchair,4,39006,SurfaceProblem,Yes
8,Manual wheelchair,5,3172,SurfaceProblem,Unsure
8,Manual wheelchair,5,24214,SurfaceProblem,Yes
8,Manual wheelchair,5,631,SurfaceProblem,Yes
8,Manual wheelchair,5,456,SurfaceProblem,Yes
8,Manual wheelchair,5,2697,SurfaceProblem,No
8,Manual wheelchair,5,273517,SurfaceProblem,Yes
8,Manual wheelchair,6,1777,SurfaceProblem,No
8,Manual wheelchair,6,5518,SurfaceProblem,No
8,Manual wheelchair,6,7061,SurfaceProblem,No
8,Manual wheelchair,6,669,SurfaceProblem,No
8,Manual wheelchair,7,16482,CurbRamp,Yes
8,Manual wheelchair,7,46135,CurbRamp,No
8,Manual wheelchair,7,258182,CurbRamp,Yes
8,Manual wheelchair,7,3047,CurbRamp,Yes
8,Manual wheelchair,7,2377,CurbRamp,No
8,Manual wheelchair,7,44798,CurbRamp,No
8,Manual wheelchair,8,156512,NoCurbRamp,Yes
8,Manual wheelchair,8,175408,NoCurbRamp,No
8,Manual wheelchair,8,168483,NoCurbRamp,Unsure
8,Manual wheelchair,8,176648,NoCurbRamp,No
8,Manual wheelchair,8,145241,NoCurbRamp,Yes
8,Manual wheelchair,8,141806,NoCurbRamp,Yes
9,Walking cane,0,46864,Obstacle,Yes
9,Walking cane,0,264820,Obstacle,Yes
9,Walking cane,0,997,Obstacle,No
9,Walking cane,0,191782,Obstacle,Yes
9,Walking cane,0,12344,Obstacle,No
9,Walking cane,0,15148,Obstacle,Unsure
9,Walking cane,1,7558,Obstacle,Unsure
9,Walking cane,1,3850,Obstacle,Yes
9,Walking cane,1,191179,Obstacle,Unsure
9,Walking cane,1,229205,Obstacle,Unsure
9,Walking cane,1,4765,Obstacle,Yes
9,Walking cane,1,12830,Obstacle,No
9,Walking cane,2,208754,Obstacle,No
9,Walking cane,2,139731,Obstacle,Yes
9,Walking cane,2,3430,Obstacle,Unsure
9,Walking cane,2,36038,Obstacle,Yes
9,Walking cane,2,100492,Obstacle,Yes
9,Walking cane,2,197213,Obstacle,Unsure
9,Walking cane,3,562,SurfaceProblem,No
9,Walking cane,3,5941,SurfaceProblem,No
9,Walking cane,3,11350,SurfaceProblem,Yes
9,Walking cane,3,2022,SurfaceProblem,Unsure
9,Walking cane,3,11707,SurfaceProblem,Yes
9,Walking cane,3,209069,SurfaceProblem,No
9,Walking cane,4,2080,SurfaceProblem,Yes
9,Walking cane,4,262,SurfaceProblem,Unsure
9,Walking cane,4,3128,SurfaceProblem,Unsure
9,Walking cane,4,26619,SurfaceProblem,No
9,Walking cane,4,39245,SurfaceProblem,Yes
9,Walking cane,4,39006,SurfaceProblem,Yes
9,Walking cane,5,3172,SurfaceProblem,No
9,Walking cane,5,24214,SurfaceProblem,Yes
9,Walking cane,5,631,SurfaceProblem,Unsure
9,Walking cane,5,456,SurfaceProblem,No
9,Walking cane,5,2697,SurfaceProblem,No
9,Walking cane,5,273517,SurfaceProblem,Yes
9,Walking cane,6,1777,SurfaceProblem,Yes
9,Walking cane,6,7061,SurfaceProblem,Yes
9,Walking cane,6,5518,SurfaceProblem,Yes
9,Walking cane,6,669,SurfaceProblem,No
9,Walking cane,7,16482,CurbRamp,Yes
9,Walking cane,7,46135,CurbRamp,Yes
9,Walking cane,7,258182,CurbRamp,Yes
9,Walking cane,7,3047,CurbRamp,Yes
9,Walking cane,7,2377,CurbRamp,Yes
9,Walking cane,7,44798,CurbRamp,Yes
9,Walking cane,8,156512,NoCurbRamp,Yes
9,Walking cane,8,175408,NoCurbRamp,Unsure
9,Walking cane,8,168483,NoCurbRamp,Yes
9,Walking cane,8,176648,NoCurbRamp,Unsure
9,Walking cane,8,145241,NoCurbRamp,Yes
9,Walking cane,8,141806,NoCurbRamp,Yes
11,Motorized wheelchair,0,46864,Obstacle,No
11,Motorized wheelchair,0,264820,Obstacle,Yes
11,Motorized wheelchair,0,997,Obstacle,No
11,Motorized wheelchair,0,191782,Obstacle,Yes
11,Motorized wheelchair,0,12344,Obstacle,Yes
11,Motorized wheelchair,0,15148,Obstacle,Yes
11,Motorized wheelchair,1,229205,Obstacle,No
11,Motorized wheelchair,1,7558,Obstacle,Yes
11,Motorized wheelchair,1,3850,Obstacle,Yes
11,Motorized wheelchair,1,191179,Obstacle,Yes
11,Motorized wheelchair,1,4765,Obstacle,Unsure
11,Motorized wheelchair,1,12830,Obstacle,No
11,Motorized wheelchair,2,208754,Obstacle,Yes
11,Motorized wheelchair,2,139731,Obstacle,No
11,Motorized wheelchair,2,3430,Obstacle,Unsure
11,Motorized wheelchair,2,36038,Obstacle,No
11,Motorized wheelchair,2,100492,Obstacle,Yes
11,Motorized wheelchair,2,197213,Obstacle,No
11,Motorized wheelchair,3,562,SurfaceProblem,Yes
11,Motorized wheelchair,3,5941,SurfaceProblem,No
11,Motorized wheelchair,3,11350,SurfaceProblem,Yes
11,Motorized wheelchair,3,2022,SurfaceProblem,No
11,Motorized wheelchair,3,11707,SurfaceProblem,No
11,Motorized wheelchair,3,209069,SurfaceProblem,Unsure
11,Motorized wheelchair,4,2080,SurfaceProblem,Yes
11,Motorized wheelchair,4,262,SurfaceProblem,No
11,Motorized wheelchair,4,3128,SurfaceProblem,Yes
11,Motorized wheelchair,4,26619,SurfaceProblem,No
11,Motorized wheelchair,4,39245,SurfaceProblem,No
11,Motorized wheelchair,4,39006,SurfaceProblem,Yes
11,Motorized wheelchair,5,3172,SurfaceProblem,No
11,Motorized wheelchair,5,24214,SurfaceProblem,No
11,Motorized wheelchair,5,631,SurfaceProblem,Yes
11,Motorized wheelchair,5,456,SurfaceProblem,No
11,Motorized wheelchair,5,2697,SurfaceProblem,No
11,Motorized wheelchair,5,273517,SurfaceProblem,Yes
11,Motorized wheelchair,6,1777,SurfaceProblem,No
11,Motorized wheelchair,6,5518,SurfaceProblem,No
11,Motorized wheelchair,6,669,SurfaceProblem,Yes
11,Motorized wheelchair,6,7061,SurfaceProblem,No
11,Motorized wheelchair,7,16482,CurbRamp,No
11,Motorized wheelchair,7,46135,CurbRamp,Unsure
11,Motorized wheelchair,7,258182,CurbRamp,Yes
11,Motorized wheelchair,7,3047,CurbRamp,Yes
11,Motorized wheelchair,7,2377,CurbRamp,Yes
11,Motorized wheelchair,7,44798,CurbRamp,Unsure
11,Motorized wheelchair,8,156512,NoCurbRamp,No
11,Motorized wheelchair,8,175408,NoCurbRamp,No
11,Motorized wheelchair,8,168483,NoCurbRamp,No
11,Motorized wheelchair,8,176648,NoCurbRamp,No
11,Motorized wheelchair,8,145241,NoCurbRamp,No
11,Motorized wheelchair,8,141806,NoCurbRamp,No
12,Manual wheelchair,0,46864,Obstacle,No
12,Manual wheelchair,0,264820,Obstacle,Yes
12,Manual wheelchair,0,997,Obstacle,No
12,Manual wheelchair,0,191782,Obstacle,No
12,Manual wheelchair,0,12344,Obstacle,No
12,Manual wheelchair,0,15148,Obstacle,Yes
12,Manual wheelchair,1,229205,Obstacle,No
12,Manual wheelchair,1,7558,Obstacle,No
12,Manual wheelchair,1,3850,Obstacle,Yes
12,Manual wheelchair,1,191179,Obstacle,No
12,Manual wheelchair,1,4765,Obstacle,No
12,Manual wheelchair,1,12830,Obstacle,No
12,Manual wheelchair,2,208754,Obstacle,No
12,Manual wheelchair,2,139731,Obstacle,No
12,Manual wheelchair,2,36038,Obstacle,Yes
12,Manual wheelchair,2,3430,Obstacle,No
12,Manual wheelchair,2,100492,Obstacle,Unsure
12,Manual wheelchair,2,197213,Obstacle,No
12,Manual wheelchair,3,562,SurfaceProblem,No
12,Manual wheelchair,3,5941,SurfaceProblem,No
12,Manual wheelchair,3,11350,SurfaceProblem,Yes
12,Manual wheelchair,3,2022,SurfaceProblem,No
12,Manual wheelchair,3,11707,SurfaceProblem,No
12,Manual wheelchair,3,209069,SurfaceProblem,No
12,Manual wheelchair,4,2080,SurfaceProblem,Unsure
12,Manual wheelchair,4,262,SurfaceProblem,No
12,Manual wheelchair,4,3128,SurfaceProblem,Yes
12,Manual wheelchair,4,26619,SurfaceProblem,No
12,Manual wheelchair,4,39245,SurfaceProblem,Yes
12,Manual wheelchair,4,39006,SurfaceProblem,Yes
12,Manual wheelchair,5,3172,SurfaceProblem,No
12,Manual wheelchair,5,24214,SurfaceProblem,Yes
12,Manual wheelchair,5,631,SurfaceProblem,No
12,Manual wheelchair,5,456,SurfaceProblem,No
12,Manual wheelchair,5,2697,SurfaceProblem,No
12,Manual wheelchair,5,273517,SurfaceProblem,No
12,Manual wheelchair,6,1777,SurfaceProblem,No
12,Manual wheelchair,6,5518,SurfaceProblem,No
12,Manual wheelchair,6,669,SurfaceProblem,Yes
12,Manual wheelchair,6,7061,SurfaceProblem,No
12,Manual wheelchair,7,16482,CurbRamp,No
12,Manual wheelchair,7,46135,CurbRamp,No
12,Manual wheelchair,7,258182,CurbRamp,Yes
12,Manual wheelchair,7,3047,CurbRamp,Yes
12,Manual wheelchair,7,2377,CurbRamp,No
12,Manual wheelchair,7,44798,CurbRamp,No
12,Manual wheelchair,8,156512,NoCurbRamp,No
12,Manual wheelchair,8,175408,NoCurbRamp,No
12,Manual wheelchair,8,168483,NoCurbRamp,Yes
12,Manual wheelchair,8,176648,NoCurbRamp,No
12,Manual wheelchair,8,145241,NoCurbRamp,No
12,Manual wheelchair,8,141806,NoCurbRamp,Yes
13,Manual wheelchair,0,46864,Obstacle,No
13,Manual wheelchair,0,264820,Obstacle,No
13,Manual wheelchair,0,997,Obstacle,No
13,Manual wheelchair,0,191782,Obstacle,No
13,Manual wheelchair,0,12344,Obstacle,No
13,Manual wheelchair,0,15148,Obstacle,No
13,Manual wheelchair,1,229205,Obstacle,No
13,Manual wheelchair,1,7558,Obstacle,No
13,Manual wheelchair,1,3850,Obstacle,No
13,Manual wheelchair,1,191179,Obstacle,No
13,Manual wheelchair,1,4765,Obstacle,No
13,Manual wheelchair,1,12830,Obstacle,No
13,Manual wheelchair,2,36038,Obstacle,Yes
13,Manual wheelchair,2,3430,Obstacle,No
13,Manual wheelchair,2,100492,Obstacle,Unsure
13,Manual wheelchair,2,208754,Obstacle,Unsure
13,Manual wheelchair,2,139731,Obstacle,Yes
13,Manual wheelchair,2,197213,Obstacle,Unsure
13,Manual wheelchair,3,562,SurfaceProblem,No
13,Manual wheelchair,3,5941,SurfaceProblem,No
13,Manual wheelchair,3,11350,SurfaceProblem,Yes
13,Manual wheelchair,3,2022,SurfaceProblem,No
13,Manual wheelchair,3,11707,SurfaceProblem,No
13,Manual wheelchair,3,209069,SurfaceProblem,No
13,Manual wheelchair,4,2080,SurfaceProblem,Yes
13,Manual wheelchair,4,262,SurfaceProblem,No
13,Manual wheelchair,4,3128,SurfaceProblem,Yes
13,Manual wheelchair,4,26619,SurfaceProblem,No
13,Manual wheelchair,4,39245,SurfaceProblem,No
13,Manual wheelchair,4,39006,SurfaceProblem,Yes
13,Manual wheelchair,5,3172,SurfaceProblem,Unsure
13,Manual wheelchair,5,456,SurfaceProblem,Unsure
13,Manual wheelchair,5,2697,SurfaceProblem,Unsure
13,Manual wheelchair,5,273517,SurfaceProblem,Unsure
13,Manual wheelchair,5,24214,SurfaceProblem,Yes
13,Manual wheelchair,5,631,SurfaceProblem,Unsure
13,Manual wheelchair,6,1777,SurfaceProblem,No
13,Manual wheelchair,6,5518,SurfaceProblem,No
13,Manual wheelchair,6,7061,SurfaceProblem,No
13,Manual wheelchair,6,669,SurfaceProblem,No
13,Manual wheelchair,7,16482,CurbRamp,Yes
13,Manual wheelchair,7,46135,CurbRamp,Yes
13,Manual wheelchair,7,258182,CurbRamp,No
13,Manual wheelchair,7,3047,CurbRamp,Yes
13,Manual wheelchair,7,2377,CurbRamp,Unsure
13,Manual wheelchair,7,44798,CurbRamp,No
13,Manual wheelchair,8,156512,NoCurbRamp,Yes
13,Manual wheelchair,8,175408,NoCurbRamp,Yes
13,Manual wheelchair,8,168483,NoCurbRamp,No
13,Manual wheelchair,8,176648,NoCurbRamp,No
13,Manual wheelchair,8,145241,NoCurbRamp,No
13,Manual wheelchair,8,141806,NoCurbRamp,Yes
14,Manual wheelchair,0,46864,Obstacle,No
14,Manual wheelchair,0,264820,Obstacle,Yes
14,Manual wheelchair,0,997,Obstacle,No
14,Manual wheelchair,0,191782,Obstacle,Unsure
14,Manual wheelchair,0,12344,Obstacle,No
14,Manual wheelchair,0,15148,Obstacle,Yes
14,Manual wheelchair,1,229205,Obstacle,No
14,Manual wheelchair,1,7558,Obstacle,No
14,Manual wheelchair,1,3850,Obstacle,Yes
14,Manual wheelchair,1,191179,Obstacle,Yes
14,Manual wheelchair,1,4765,Obstacle,No
14,Manual wheelchair,1,12830,Obstacle,No
14,Manual wheelchair,2,208754,Obstacle,No
14,Manual wheelchair,2,139731,Obstacle,No
14,Manual wheelchair,2,3430,Obstacle,No
14,Manual wheelchair,2,36038,Obstacle,No
14,Manual wheelchair,2,100492,Obstacle,Yes
14,Manual wheelchair,2,197213,Obstacle,No
14,Manual wheelchair,3,562,SurfaceProblem,Yes
14,Manual wheelchair,3,5941,SurfaceProblem,No
14,Manual wheelchair,3,2022,SurfaceProblem,No
14,Manual wheelchair,3,11350,SurfaceProblem,No
14,Manual wheelchair,3,11707,SurfaceProblem,Yes
14,Manual wheelchair,3,209069,SurfaceProblem,Yes
14,Manual wheelchair,4,2080,SurfaceProblem,Yes
14,Manual wheelchair,4,262,SurfaceProblem,No
14,Manual wheelchair,4,3128,SurfaceProblem,Yes
14,Manual wheelchair,4,26619,SurfaceProblem,No
14,Manual wheelchair,4,39245,SurfaceProblem,Yes
14,Manual wheelchair,4,39006,SurfaceProblem,Yes
14,Manual wheelchair,5,3172,SurfaceProblem,No
14,Manual wheelchair,5,24214,SurfaceProblem,Yes
14,Manual wheelchair,5,631,SurfaceProblem,Yes
14,Manual wheelchair,5,456,SurfaceProblem,No
14,Manual wheelchair,5,2697,SurfaceProblem,No
14,Manual wheelchair,5,273517,SurfaceProblem,No
14,Manual wheelchair,6,1777,SurfaceProblem,No
14,Manual wheelchair,6,5518,SurfaceProblem,No
14,Manual wheelchair,6,669,SurfaceProblem,Yes
14,Manual wheelchair,6,7061,SurfaceProblem,No
14,Manual wheelchair,7,16482,CurbRamp,Yes
14,Manual wheelchair,7,46135,CurbRamp,No
14,Manual wheelchair,7,258182,CurbRamp,Yes
14,Manual wheelchair,7,3047,CurbRamp,Yes
14,Manual wheelchair,7,2377,CurbRamp,No
14,Manual wheelchair,7,44798,CurbRamp,Yes
14,Manual wheelchair,8,156512,NoCurbRamp,No
14,Manual wheelchair,8,175408,NoCurbRamp,No
14,Manual wheelchair,8,168483,NoCurbRamp,No
14,Manual wheelchair,8,176648,NoCurbRamp,No
14,Manual wheelchair,8,145241,NoCurbRamp,No
14,Manual wheelchair,8,141806,NoCurbRamp,No
15,Walking cane,0,46864,Obstacle,No
15,Walking cane,0,264820,Obstacle,No
15,Walking cane,0,997,Obstacle,No
15,Walking cane,0,191782,Obstacle,Yes
15,Walking cane,0,12344,Obstacle,No
15,Walking cane,0,15148,Obstacle,Yes
15,Walking cane,1,229205,Obstacle,Unsure
15,Walking cane,1,7558,Obstacle,No
15,Walking cane,1,3850,Obstacle,No
15,Walking cane,1,191179,Obstacle,Yes
15,Walking cane,1,4765,Obstacle,No
15,Walking cane,1,12830,Obstacle,No
15,Walking cane,2,208754,Obstacle,No
15,Walking cane,2,139731,Obstacle,No
15,Walking cane,2,36038,Obstacle,Yes
15,Walking cane,2,3430,Obstacle,No
15,Walking cane,2,100492,Obstacle,Yes
15,Walking cane,2,197213,Obstacle,Unsure
15,Walking cane,3,562,SurfaceProblem,No
15,Walking cane,3,5941,SurfaceProblem,No
15,Walking cane,3,2022,SurfaceProblem,No
15,Walking cane,3,11350,SurfaceProblem,No
15,Walking cane,3,11707,SurfaceProblem,No
15,Walking cane,3,209069,SurfaceProblem,No
15,Walking cane,4,2080,SurfaceProblem,No
15,Walking cane,4,262,SurfaceProblem,No
15,Walking cane,4,3128,SurfaceProblem,No
15,Walking cane,4,26619,SurfaceProblem,No
15,Walking cane,4,39245,SurfaceProblem,No
15,Walking cane,4,39006,SurfaceProblem,No
15,Walking cane,5,3172,SurfaceProblem,Yes
15,Walking cane,5,24214,SurfaceProblem,No
15,Walking cane,5,631,SurfaceProblem,No
15,Walking cane,5,456,SurfaceProblem,Yes
15,Walking cane,5,2697,SurfaceProblem,Yes
15,Walking cane,5,273517,SurfaceProblem,No
15,Walking cane,6,1777,SurfaceProblem,No
15,Walking cane,6,5518,SurfaceProblem,No
15,Walking cane,6,669,SurfaceProblem,Yes
15,Walking cane,6,7061,SurfaceProblem,No
15,Walking cane,7,16482,CurbRamp,No
15,Walking cane,7,46135,CurbRamp,Yes
15,Walking cane,7,258182,CurbRamp,Yes
15,Walking cane,7,3047,CurbRamp,Yes
15,Walking cane,7,2377,CurbRamp,No
15,Walking cane,7,44798,CurbRamp,No
15,Walking cane,8,156512,NoCurbRamp,No
15,Walking cane,8,175408,NoCurbRamp,No
15,Walking cane,8,168483,NoCurbRamp,Unsure
15,Walking cane,8,176648,NoCurbRamp,Yes
15,Walking cane,8,145241,NoCurbRamp,No
15,Walking cane,8,141806,NoCurbRamp,No
16,Mobility scooter,0,997,Obstacle,Unsure
16,Mobility scooter,0,191782,Obstacle,No
16,Mobility scooter,0,15148,Obstacle,Yes
16,Mobility scooter,0,46864,Obstacle,No
16,Mobility scooter,0,264820,Obstacle,Unsure
16,Mobility scooter,0,12344,Obstacle,Unsure
16,Mobility scooter,1,229205,Obstacle,Yes
16,Mobility scooter,1,7558,Obstacle,No
16,Mobility scooter,1,3850,Obstacle,Yes
16,Mobility scooter,1,191179,Obstacle,Yes
16,Mobility scooter,1,4765,Obstacle,Yes
16,Mobility scooter,1,12830,Obstacle,Yes
16,Mobility scooter,2,208754,Obstacle,Yes
16,Mobility scooter,2,139731,Obstacle,No
16,Mobility scooter,2,3430,Obstacle,Yes
16,Mobility scooter,2,36038,Obstacle,No
16,Mobility scooter,2,100492,Obstacle,Unsure
16,Mobility scooter,2,197213,Obstacle,Yes
16,Mobility scooter,3,562,SurfaceProblem,No
16,Mobility scooter,3,5941,SurfaceProblem,Yes
16,Mobility scooter,3,2022,SurfaceProblem,Yes
16,Mobility scooter,3,11350,SurfaceProblem,Yes
16,Mobility scooter,3,11707,SurfaceProblem,Unsure
16,Mobility scooter,3,209069,SurfaceProblem,Unsure
16,Mobility scooter,4,2080,SurfaceProblem,Yes
16,Mobility scooter,4,262,SurfaceProblem,Unsure
16,Mobility scooter,4,3128,SurfaceProblem,Unsure
16,Mobility scooter,4,26619,SurfaceProblem,Yes
16,Mobility scooter,4,39245,SurfaceProblem,Yes
16,Mobility scooter,4,39006,SurfaceProblem,Yes
16,Mobility scooter,5,3172,SurfaceProblem,No
16,Mobility scooter,5,456,SurfaceProblem,Unsure
16,Mobility scooter,5,2697,SurfaceProblem,Unsure
16,Mobility scooter,5,273517,SurfaceProblem,No
16,Mobility scooter,5,24214,SurfaceProblem,Unsure
16,Mobility scooter,5,631,SurfaceProblem,No
16,Mobility scooter,6,1777,SurfaceProblem,No
16,Mobility scooter,6,7061,SurfaceProblem,No
16,Mobility scooter,6,5518,SurfaceProblem,Yes
16,Mobility scooter,6,669,SurfaceProblem,No
16,Mobility scooter,7,16482,CurbRamp,No
16,Mobility scooter,7,46135,CurbRamp,No
16,Mobility scooter,7,258182,CurbRamp,Yes
16,Mobility scooter,7,3047,CurbRamp,No
16,Mobility scooter,7,2377,CurbRamp,Unsure
16,Mobility scooter,7,44798,CurbRamp,No
16,Mobility scooter,8,156512,NoCurbRamp,Yes
16,Mobility scooter,8,168483,NoCurbRamp,Unsure
16,Mobility scooter,8,176648,NoCurbRamp,No
16,Mobility scooter,8,141806,NoCurbRamp,Yes
16,Mobility scooter,8,175408,NoCurbRamp,Unsure
16,Mobility scooter,8,145241,NoCurbRamp,No
17,Walking cane,0,46864,Obstacle,No
17,Walking cane,0,264820,Obstacle,No
17,Walking cane,0,997,Obstacle,No
17,Walking cane,0,191782,Obstacle,No
17,Walking cane,0,12344,Obstacle,No
17,Walking cane,0,15148,Obstacle,No
17,Walking cane,1,229205,Obstacle,No
17,Walking cane,1,7558,Obstacle,No
17,Walking cane,1,3850,Obstacle,No
17,Walking cane,1,191179,Obstacle,No
17,Walking cane,1,4765,Obstacle,No
17,Walking cane,1,12830,Obstacle,No
17,Walking cane,2,208754,Obstacle,No
17,Walking cane,2,139731,Obstacle,No
17,Walking cane,2,3430,Obstacle,No
17,Walking cane,2,36038,Obstacle,No
17,Walking cane,2,100492,Obstacle,No
17,Walking cane,2,197213,Obstacle,No
17,Walking cane,3,562,SurfaceProblem,No
17,Walking cane,3,5941,SurfaceProblem,No
17,Walking cane,3,2022,SurfaceProblem,No
17,Walking cane,3,11350,SurfaceProblem,No
17,Walking cane,3,11707,SurfaceProblem,No
17,Walking cane,3,209069,SurfaceProblem,No
17,Walking cane,4,2080,SurfaceProblem,No
17,Walking cane,4,262,SurfaceProblem,No
17,Walking cane,4,3128,SurfaceProblem,No
17,Walking cane,4,26619,SurfaceProblem,No
17,Walking cane,4,39245,SurfaceProblem,No
17,Walking cane,4,39006,SurfaceProblem,No
17,Walking cane,5,3172,SurfaceProblem,No
17,Walking cane,5,24214,SurfaceProblem,No
17,Walking cane,5,631,SurfaceProblem,No
17,Walking cane,5,456,SurfaceProblem,No
17,Walking cane,5,2697,SurfaceProblem,No
17,Walking cane,5,273517,SurfaceProblem,No
17,Walking cane,6,1777,SurfaceProblem,No
17,Walking cane,6,7061,SurfaceProblem,No
17,Walking cane,6,5518,SurfaceProblem,No
17,Walking cane,6,669,SurfaceProblem,No
17,Walking cane,7,16482,CurbRamp,No
17,Walking cane,7,46135,CurbRamp,No
17,Walking cane,7,258182,CurbRamp,No
17,Walking cane,7,3047,CurbRamp,No
17,Walking cane,7,2377,CurbRamp,No
17,Walking cane,7,44798,CurbRamp,No
17,Walking cane,8,156512,NoCurbRamp,No
17,Walking cane,8,175408,NoCurbRamp,No
17,Walking cane,8,168483,NoCurbRamp,No
17,Walking cane,8,176648,NoCurbRamp,No
17,Walking cane,8,145241,NoCurbRamp,No
17,Walking cane,8,141806,NoCurbRamp,No
17,Walker,0,46864,Obstacle,No
17,Walker,0,264820,Obstacle,No
17,Walker,0,997,Obstacle,No
17,Walker,0,191782,Obstacle,No
17,Walker,0,12344,Obstacle,No
17,Walker,0,15148,Obstacle,No
17,Walker,1,229205,Obstacle,No
17,Walker,1,7558,Obstacle,No
17,Walker,1,3850,Obstacle,No
17,Walker,1,191179,Obstacle,No
17,Walker,1,4765,Obstacle,No
17,Walker,1,12830,Obstacle,No
17,Walker,2,208754,Obstacle,No
17,Walker,2,139731,Obstacle,No
17,Walker,2,3430,Obstacle,No
17,Walker,2,36038,Obstacle,No
17,Walker,2,100492,Obstacle,No
17,Walker,2,197213,Obstacle,No
17,Walker,3,562,SurfaceProblem,No
17,Walker,3,5941,SurfaceProblem,No
17,Walker,3,2022,SurfaceProblem,No
17,Walker,3,11350,SurfaceProblem,No
17,Walker,3,11707,SurfaceProblem,No
17,Walker,3,209069,SurfaceProblem,No
17,Walker,4,2080,SurfaceProblem,No
17,Walker,4,262,SurfaceProblem,No
17,Walker,4,3128,SurfaceProblem,No
17,Walker,4,26619,SurfaceProblem,No
17,Walker,4,39245,SurfaceProblem,No
17,Walker,4,39006,SurfaceProblem,No
17,Walker,5,3172,SurfaceProblem,No
17,Walker,5,24214,SurfaceProblem,No
17,Walker,5,631,SurfaceProblem,No
17,Walker,5,456,SurfaceProblem,No
17,Walker,5,2697,SurfaceProblem,No
17,Walker,5,273517,SurfaceProblem,No
17,Walker,6,1777,SurfaceProblem,No
17,Walker,6,7061,SurfaceProblem,No
17,Walker,6,669,SurfaceProblem,No
17,Walker,6,5518,SurfaceProblem,No
17,Walker,7,16482,CurbRamp,No
17,Walker,7,258182,CurbRamp,Yes
17,Walker,7,3047,CurbRamp,Unsure
17,Walker,7,2377,CurbRamp,Unsure
17,Walker,7,46135,CurbRamp,Unsure
17,Walker,7,44798,CurbRamp,No
17,Walker,8,156512,NoCurbRamp,No
17,Walker,8,168483,NoCurbRamp,No
17,Walker,8,176648,NoCurbRamp,No
17,Walker,8,141806,NoCurbRamp,Unsure
17,Walker,8,175408,NoCurbRamp,No
17,Walker,8,145241,NoCurbRamp,Unsure
18,Motorized wheelchair,0,997,Obstacle,Unsure
18,Motorized wheelchair,0,191782,Obstacle,Unsure
18,Motorized wheelchair,0,15148,Obstacle,Unsure
18,Motorized wheelchair,0,46864,Obstacle,No
18,Motorized wheelchair,0,264820,Obstacle,Unsure
18,Motorized wheelchair,0,12344,Obstacle,Unsure
18,Motorized wheelchair,1,7558,Obstacle,Unsure
18,Motorized wheelchair,1,3850,Obstacle,Unsure
18,Motorized wheelchair,1,191179,Obstacle,Unsure
18,Motorized wheelchair,1,229205,Obstacle,Yes
18,Motorized wheelchair,1,4765,Obstacle,Yes
18,Motorized wheelchair,1,12830,Obstacle,Yes
